Actual,Predicted
678,655.68585
550,567.8901
559,557.787
635,610.61505
512,522.8208
737,725.8726
744,786.39417
527,533.57385
552,523.1882
524,534.0852
479,502.3382
819,810.9139
666,691.74786
491,504.28607
478,532.4401
596,583.682
573,570.02545
774,747.46594
584,582.52783
773,790.375
827,824.89307
436,484.2339
706,736.53143
736,727.17914
582,560.53766
797,785.0526
726,710.9324
761,818.04407
609,565.4451
532,541.95807
433,461.70865
548,555.3927
728,695.7089
770,771.12177
543,610.0754
831,810.8788
698,700.6973
826,818.15485
668,677.1671
760,708.956
512,556.83563
616,616.5007
631,606.30634
767,767.8906
644,643.04315
499,481.19043
566,546.68805
741,725.18024
498,523.7362
540,558.32007
648,614.85004
667,680.6054
643,630.8827
796,802.0003
764,781.3782
559,553.5316
828,806.39044
610,571.99304
580,485.43457
691,704.10474
620,585.4617
620,628.3915
570,560.06287
817,806.9119
611,535.2272
576,568.48505
448,504.19986
718,666.5604
641,614.2962
644,652.45953
815,800.8584
790,785.5029
778,756.3633
516,526.30597
492,555.1737
571,560.02826
493,506.22235
604,605.54456
731,729.5508
729,704.06946
588,594.6925
813,821.4841
445,495.2811
767,746.19495
562,538.67786
503,506.57104
823,809.84924
749,760.9929
574,557.1809
616,616.448
716,717.51624
597,582.4143
619,616.3821
607,641.60547
695,682.62756
648,632.0759
569,596.38794
509,519.13385
762,763.09326
638,604.2285
542,529.77765
612,605.4855
681,676.28705
510,520.37115
643,640.72644
827,819.80194
786,795.2327
505,511.4761
785,797.26086
663,663.39795
815,819.1214
749,746.6798
823,813.7333
818,794.8228
823,803.9109
470,460.2997
533,513.0676
449,501.8784
571,614.76306
465,471.75903
605,583.274
646,713.6046
680,690.5676
824,837.73267
565,605.5072
805,816.77985
719,727.0171
690,661.11487
506,566.43524
814,812.40594
524,535.88135
653,634.27167
673,695.1096
488,506.79752
646,645.35034
749,751.60345
439,492.2362
665,661.87445
548,543.1405
821,793.21423
630,618.9131
483,493.34143
447,479.10876
570,585.52106
771,725.58875
540,511.9806
587,634.5646
448,414.70496
540,568.43524
514,548.71643
476,512.7075
799,810.1622
830,830.3564
594,621.48865
632,673.67126
742,721.9326
589,600.51654
789,786.5751
480,503.7413
480,501.28168
521,519.8792
461,495.0321
628,607.7313
794,787.4991
552,539.0255
558,561.904
756,768.0108
604,629.7296
693,695.37317
600,612.09454
811,776.801
328,372.88925
452,469.70416
539,572.9882
573,543.61017
499,538.9523
524,527.6606
637,597.6404
502,511.09024
497,552.18567
586,575.40186
514,524.651
634,636.086
701,714.4741
529,553.3905
636,632.3009
817,833.35004
597,555.9852
658,681.4156
677,588.2562
646,642.5769
785,784.2266
823,811.96106
524,539.52264
592,590.2838
353,395.10165
675,691.75104
563,556.11084
816,824.0355
552,547.6224
459,483.621
563,572.5951
643,687.5398
627,605.8054
550,587.8196
524,529.31824
690,706.6328
498,478.3449
594,611.87744
798,774.18805
812,825.58875
692,708.423
697,666.7456
497,493.1916
635,613.42786
818,807.1975
517,534.66516
490,484.35382
456,478.16248
524,539.5045
555,564.6451
494,507.8352
492,500.2384
512,492.91898
376,428.84763
695,706.91425
517,535.49133
461,472.4781
539,562.6744
796,791.5466
828,827.7312
473,472.0668
440,410.51108
658,675.0196
583,584.09674
582,601.37726
659,679.7985
542,537.0379
608,666.5675
556,562.0884
524,516.36115
811,795.5669
515,528.35297
491,500.2996
589,556.59424
832,828.1478
519,539.3195
635,618.5344
757,706.5201
570,629.7783
517,524.4724
765,756.061
641,608.73456
818,786.9369
816,801.6998
800,804.12085
520,563.69006
451,503.6529
605,595.2904
516,532.84076
482,494.87177
552,535.15814
736,717.9306
477,499.89514
565,527.7969
535,551.8296
639,620.0139
648,710.61505
691,655.53064
494,521.9195
549,586.8258
586,558.763
712,700.2652
614,579.8242
566,550.6492
630,644.80756
524,533.99133
637,673.0704
805,804.49677
709,654.92395
577,609.6197
620,591.2209
515,518.3282
756,716.9531
510,513.52014
828,832.0345
523,550.0585
797,809.1887
708,683.9917
491,554.0231
731,689.2258
420,473.76862
519,552.31665
571,574.0903
572,578.5197
562,554.5971
524,535.1489
619,614.0969
627,652.61957
816,795.69653
509,551.0829
479,500.6398
642,630.7068
648,632.57654
803,796.405
649,660.67694
815,812.35443
618,645.952
823,817.32263
470,433.16293
538,558.74524
739,733.957
488,507.88922
517,529.23645
520,531.6916
499,533.8897
835,818.93036
512,488.1192
646,676.0953
537,588.83417
495,524.19415
471,499.9453
614,578.80615
531,526.25616
802,814.75793
669,613.98627
572,559.2585
523,538.8873
539,554.9714
616,557.9275
547,548.6981
489,540.22815
815,792.20526
819,819.693
655,643.5814
610,576.5282
811,790.4967
556,540.6348
586,579.5984
517,529.23444
515,556.71716
621,632.938
519,554.8374
426,475.5366
502,553.2051
725,687.44183
524,526.4581
595,598.5612
718,715.67944
458,507.21234
529,529.3402
821,820.7373
593,613.9804
717,693.25494
486,478.9769
830,828.1196
532,554.2558
509,488.9625
494,498.09247
762,775.0085
531,533.314
797,801.76935
492,519.75836
806,825.5866
787,789.6087
521,542.42487
474,454.23224
728,730.4462
464,487.07785
637,655.96185
539,544.7236
518,463.76962
769,721.10516
521,561.93616
577,592.0169
624,638.39343
778,771.4285
482,496.7912
473,477.16983
748,752.0903
633,628.5616
779,768.8035
389,407.86505
539,554.4735
776,783.88934
552,553.81335
529,527.0521
515,549.97705
499,524.87427
524,538.72797
622,593.437
582,614.6754
653,647.34985
580,517.03894
804,804.9041
534,606.477
811,819.1144
481,519.2346
495,491.71106
662,631.2355
463,528.83954
666,644.8067
661,644.68756
650,648.7385
648,648.0367
767,751.7303
761,777.10095
508,544.06573
552,561.2611
521,543.31104
512,523.22955
808,819.9351
671,700.85565
479,500.70883
654,618.5133
643,620.178
817,812.5861
743,667.5036
721,710.66626
517,529.8204
345,338.0335
619,590.9359
676,627.4499
488,510.7261
700,683.08777
670,647.9159
571,583.4886
499,502.63132
572,560.3389
764,796.53
486,510.82425
785,787.8023
659,672.45776
601,599.5674
457,497.37112
525,525.78516
762,764.937
492,510.09845
508,523.0656
524,532.25397
491,499.1438
599,593.73114
596,583.6811
516,545.25714
548,529.8211
559,505.9654
833,839.00916
561,526.84784
538,542.6166
691,706.0314
524,539.1581
621,642.9837
522,504.69577
641,661.74786
498,483.2762
485,525.49164
822,805.8179
479,477.87018
502,527.54144
797,796.42816
639,624.6103
504,514.4265
739,770.4441
715,714.271
668,542.56494
713,712.064
524,351.50867
561,563.87305
820,821.4457
612,628.46246
794,810.4309
824,820.6827
491,514.4393
688,694.48804
603,577.8239
421,448.9048
480,492.0937
800,823.03705
829,828.39575
461,441.19366
514,495.6871
650,640.064
544,536.7343
524,539.1581
744,778.3696
567,509.2831
517,529.1611
601,592.4108
803,809.3226
736,750.4355
383,389.346
752,710.6744
550,545.526
690,747.3355
552,516.16626
720,693.75525
436,470.6106
731,736.9443
556,553.1735
525,506.69238
420,449.621
520,540.4564
629,647.8817
830,834.6746
803,815.15594
457,468.0603
501,574.05444
710,739.8092
589,591.581
498,501.99326
512,521.7063
571,613.7286
756,756.63495
797,809.0875
529,552.5829
822,809.5347
525,530.24634
498,562.6943
804,786.7581
720,712.4723
676,670.60626
725,717.2703
486,523.90765
628,611.0704
597,636.1568
583,596.2301
583,605.5663
679,672.9064
819,823.275
619,620.45197
640,707.32
466,426.6323
434,457.8835
423,440.1292
559,543.34814
514,570.58984
520,537.80896
569,578.70135
777,772.26843
648,607.9901
642,637.1527
504,529.15125
595,660.47
570,543.5388
593,596.60895
829,815.6987
662,693.81177
667,682.73486
646,613.55066
640,659.02344
658,693.07117
509,532.10614
834,833.8593
478,504.1661
510,470.78085
627,560.0007
518,596.3836
578,566.63116
758,763.7237
503,507.43207
532,532.36694
827,822.47736
790,784.1581
571,537.24677
481,504.94727
586,587.7426
650,630.62604
777,800.3711
571,564.9547
753,753.27795
799,813.7671
562,513.5764
524,537.09454
754,721.5613
592,591.2581
797,811.04767
499,514.5426
660,644.2444
552,554.881
618,613.00555
666,666.0091
480,521.8169
456,457.21002
492,509.82385
775,777.73926
532,525.04565
583,619.2411
554,498.62302
782,779.4474
665,697.269
492,517.55884
817,802.01654
605,625.6226
492,627.52594
795,769.6863
785,803.03394
591,612.65454
660,645.3169
543,513.60016
645,637.3742
577,576.1186
783,806.8712
472,465.13007
745,756.86206
443,469.01773
516,515.1725
419,446.19354
783,807.1703
655,694.491
483,504.88666
423,455.4592
580,584.77673
542,570.96497
524,567.48444
480,528.8053
567,562.2227
456,429.62665
834,839.25867
499,508.28586
531,547.68225
619,681.3525
702,709.58655
818,792.4711
569,551.9797
819,810.41693
760,743.5088
802,770.8737
459,416.16302
512,538.32086
739,737.59937
783,794.3764
511,500.99152
580,524.8735
544,592.9557
619,579.02203
693,699.473
626,590.98755
745,705.6837
674,689.75653
537,520.56586
580,575.4161
596,639.6586
546,515.9756
535,546.1759
584,582.03455
595,568.6494
669,663.54834
530,533.53375
686,668.7252
578,586.8187
755,717.61096
569,565.74963
567,550.76636
664,640.5151
580,579.6468
780,773.07806
533,547.2974
799,794.6508
616,639.77576
797,809.0218
825,806.57904
727,689.25055
608,600.70746
433,516.15265
453,497.9867
391,494.93198
528,530.8721
545,558.0482
512,524.1489
806,795.8037
599,578.30035
517,528.68964
768,709.46265
582,500.70972
523,543.55505
512,521.95526
625,606.22736
475,528.8482
546,572.4374
355,444.1532
548,562.13684
636,613.33057
620,640.17303
754,744.37836
691,703.696
602,672.5131
820,822.84753
787,732.5694
549,519.09393
813,809.34576
524,531.8949
601,589.755
484,544.77167
771,797.6492
667,643.73193
363,393.30222
785,784.995
590,591.39075
639,618.07574
834,837.54175
538,554.3812
493,534.6122
512,545.1678
793,815.1603
757,777.4623
532,495.31937
799,784.39343
709,715.4677
483,465.6963
548,528.4552
496,478.7363
824,794.47534
757,750.1503
628,637.85034
743,723.3001
606,628.17175
575,576.02545
498,501.46625
422,439.70218
475,502.77487
378,373.86133
700,683.8073
596,589.48206
670,709.0489
747,761.52374
512,523.29785
642,657.7901
735,733.52106
575,561.79456
816,818.49896
576,607.94525
747,754.77386
512,531.5981
567,537.6297
701,707.1819
735,755.60034
811,818.40906
808,819.5275
720,729.4943
672,661.8407
553,545.4178
724,740.41986
604,672.8925
562,614.6042
488,604.41064
377,424.81293
552,569.5165
512,521.8002
780,797.85065
806,782.3887
726,723.3145
654,704.3956
541,562.48816
550,559.5959
812,809.5573
785,772.1236
512,536.9109
490,499.22675
604,613.9739
569,515.4528
795,800.68616
594,597.9136
574,593.75653
428,482.064
578,577.73
463,468.96613
511,514.6596
633,583.4677
568,589.31824
517,555.51013
493,549.6779
520,500.96927
392,458.47342
557,546.7809
536,536.0034
567,596.1313
630,575.8628
584,589.18427
524,509.46692
426,452.54602
583,620.5817
580,573.0033
444,498.1735
519,546.6476
815,802.79126
499,513.65063
491,500.32944
602,585.85156
581,608.2832
612,682.4819
828,828.55975
803,791.129
820,813.85443
701,729.9372
490,573.9798
529,551.92706
816,815.5254
640,661.7601
611,640.5771
431,439.38684
562,532.8569
485,499.6112
829,814.0395
761,756.74054
584,582.6336
787,784.7566
565,547.0889
805,814.31464
776,782.86816
633,604.028
440,560.2689
798,782.4126
813,809.15765
806,796.4715
781,755.61743
420,421.65106
696,688.71594
530,523.2124
502,521.47595
580,565.0998
497,511.51553
720,781.6967
499,514.22516
681,674.27124
488,526.01074
635,580.52075
625,630.40924
657,671.6473
600,590.61774
517,534.1996
729,734.4227
508,525.10596
821,812.2697
635,575.3723
788,767.9309
487,471.93478
802,807.76996
592,634.8774
632,592.4894
475,470.76086
804,817.4683
496,513.54865
612,606.9475
802,808.8049
587,567.5668
663,655.4897
496,547.612
574,579.26514
552,561.3757
500,518.65076
502,519.8469
517,530.0602
607,671.8572
541,569.563
539,494.5913
590,607.813
415,514.7867
616,656.8917
594,532.0369
487,498.11908
789,808.7419
549,553.3709
820,821.34595
822,815.5653
491,519.66156
695,739.99713
488,502.72482
517,531.93604
771,745.95044
647,648.75256
566,548.1798
530,500.54257
789,777.3407
797,811.44086
608,621.87714
809,797.60004
606,539.1415
538,525.9939
556,541.0855
749,743.9865
665,674.77893
808,812.9959
692,728.4529
600,585.7522
788,781.19226
621,607.35876
590,573.015
819,812.52423
794,787.7726
554,522.796
702,661.8586
554,634.0363
472,498.21982
499,520.81696
578,571.68164
665,649.7596
636,650.05115
623,651.45197
697,760.20514
748,743.35815
476,513.1314
621,620.43005
695,723.062
461,454.4196
505,523.6812
578,553.62366
545,547.13763
605,594.3634
791,789.26636
761,777.7083
723,686.3071
735,757.03937
524,530.0324
537,510.4499
813,777.875
452,481.87598
567,643.2388
824,827.8348
685,719.233
657,691.6672
508,578.9211
681,758.0631
830,819.8043
543,534.3481
772,742.7773
632,613.67847
770,762.09656
594,623.816
523,533.37305
807,809.3325
546,555.67194
663,673.785
524,494.00986
499,509.8363
604,614.9836
519,536.81775
508,570.19727
569,543.9945
552,573.925
818,815.6472
542,562.8692
549,531.9101
826,799.71893
570,560.26587
477,485.0634
643,613.97723
590,566.87415
629,652.28986
692,717.7583
587,681.0227
794,806.6044
612,573.81836
809,794.3215
535,546.9289
617,670.33905
499,484.25412
621,636.6215
658,664.7563
446,513.7731
649,668.36743
543,555.5675
494,523.6169
659,687.0188
736,760.72736
787,744.99194
626,616.565
529,530.27893
560,572.3773
503,503.64417
712,716.6544
670,666.1985
466,502.42575
608,594.2792
471,486.07584
712,676.3838
507,546.20715
738,746.0086
779,772.8748
449,513.10175
612,604.9794
666,601.0418
527,532.33685
817,794.21204
671,609.3012
524,536.11694
795,790.42114
487,435.39386
490,510.60153
573,563.1786
582,591.2226
758,716.9921
527,521.32306
517,527.2581
623,630.6057
770,756.1919
506,551.8075
498,539.5039
828,825.98
486,480.125
820,819.9874
610,561.8423
792,762.3668
663,709.8484
745,745.23285
805,788.8088
532,510.76688
612,629.6764
530,549.66113
776,764.41034
662,650.0436
600,591.1271
821,798.17096
812,818.01465
508,517.8513
772,817.82495
538,577.01575
535,571.4403
591,603.79767
638,644.68835
748,742.33386
480,523.82007
479,507.91882
472,476.74805
709,650.2543
731,710.81604
529,524.7557
557,527.1308
640,599.74274
602,592.65564
741,739.7032
645,629.14935
503,492.55786
770,771.3128
599,599.8727
792,802.4416
710,602.9252
452,464.6121
552,549.65466
614,644.02826
825,818.1938
675,694.21204
431,454.32593
801,797.423
517,516.36505
806,814.21704
562,547.878
505,546.8575
666,679.6377
719,702.32245
586,577.53217
458,537.85065
682,627.8437
575,558.4517
662,663.2902
512,520.2248
696,710.69806
591,608.8111
552,561.9386
806,792.1945
773,788.9036
490,440.26126
560,575.4028
654,648.6836
432,465.01166
578,565.4151
423,451.6877
613,608.61194
821,788.7565
512,523.7023
435,472.94714
489,489.0798
546,544.4867
535,553.22253
562,562.537
540,526.9437
500,515.2648
678,665.5712
575,585.2132
521,533.12854
701,665.7235
809,802.0371
567,557.5881
501,605.22797
557,514.9622
524,538.97504
796,786.7128
777,776.99316
512,528.58954
824,819.57043
436,444.84967
539,545.7028
578,586.50995
602,597.2049
718,722.47925
581,547.9441
696,682.7791
586,595.46735
587,588.73346
562,582.26074
581,600.8015
825,824.3387
586,586.2905
705,671.45404
521,508.74695
753,736.8308
547,568.9068
441,452.1902
808,772.6024
574,575.27
550,597.2659
607,561.8225
631,642.98334
641,632.38885
524,539.1581
814,822.3582
626,619.6198
696,692.8336
